order_date,customer_id,product_id,brand,quantity,item_price
8/16/2019,15704,P1891,BRAND_J,12,740000
8/2/2019,13955,P2906,BRAND_R,1,310000
10/4/2019,15652,P4017,BRAND_W,2,1325000
9/18/2019,15059,P1792,BRAND_H,1,1045000
7/25/2019,13988,P4009,BRAND_W,6,1045000
11/26/2019,16729,P2411,BRAND_P,24,149000
12/18/2019,17841,P2868,BRAND_R,1,904000
12/16/2019,13167,P4049,BRAND_W,4,747000
11/29/2019,17084,P2769,BRAND_P,6,450000
10/28/2019,14096,P3244,BRAND_S,1,873000
12/24/2019,14191,P2938,BRAND_R,10,450000
10/15/2019,16464,P2097,BRAND_L,1,590000
11/14/2019,17571,P0187,BRAND_A,1,4195000
10/7/2019,15673,P0125,BRAND_A,24,205000
8/12/2019,17213,P4075,BRAND_W,6,904000
8/8/2019,17738,P2410,BRAND_P,24,113000
8/29/2019,13969,P2877,BRAND_R,5,747000
9/15/2019,14895,P0238,BRAND_A,8,1745000
10/22/2019,17576,P1685,BRAND_H,2,747000
7/18/2019,13319,P2091,BRAND_L,10,590000
12/15/2019,14159,P2445,BRAND_P,1,205000
9/16/2019,14505,P2947,BRAND_R,1,2095000
9/25/2019,12621,P0114,BRAND_A,10,299000
10/20/2019,15154,P0536,BRAND_B,1,450000
10/27/2019,15547,P0071,BRAND_A,4,695000
8/4/2019,16283,P3583,BRAND_S,12,159000
10/27/2019,15555,P4057,BRAND_W,2,2445000
10/23/2019,14978,P0791,BRAND_C,2,1745000
10/6/2019,15547,P0792,BRAND_C,1,747000
12/15/2019,18118,P3481,BRAND_S,3,1745000
9/29/2019,17050,P3020,BRAND_R,10,590000
11/22/2019,17730,P2606,BRAND_P,12,450000
8/30/2019,12517,P3268,BRAND_S,12,450000
12/22/2019,18156,P0825,BRAND_C,1,450000
12/15/2019,16931,P0753,BRAND_C,3,1500000
11/29/2019,17979,P0712,BRAND_C,4,534000
12/31/2019,17841,P1876,BRAND_J,1,149000
7/11/2019,12908,P0263,BRAND_A,600,264000
7/18/2019,15530,P3194,BRAND_S,6,1150000
12/18/2019,14032,P2853,BRAND_R,48,639000
12/30/2019,13001,P0763,BRAND_C,4,1465000
10/28/2019,17652,P2521,BRAND_P,4,1745000
7/18/2019,18283,P0066,BRAND_A,1,747000
11/3/2019,17811,P2637,BRAND_P,1,450000
10/22/2019,13555,P0376,BRAND_B,18,1024000
8/19/2019,12474,P3588,BRAND_S,12,695000
11/17/2019,16686,P2996,BRAND_R,4,310000
7/4/2019,15241,P2942,BRAND_R,6,904000
12/16/2019,16549,P0733,BRAND_C,2,310000
12/30/2019,18198,P1768,BRAND_H,12,240000
12/8/2019,15411,P1780,BRAND_H,4,2200000
7/7/2019,16794,P1742,BRAND_H,4,590000
11/8/2019,14592,P3132,BRAND_S,1,1745000
8/28/2019,13209,P0268,BRAND_A,24,240000
12/11/2019,16717,P3250,BRAND_S,12,310000
7/14/2019,15700,P0525,BRAND_B,12,604000
8/12/2019,16511,P2871,BRAND_R,1,2900000
10/21/2019,16778,P3341,BRAND_S,24,205000
12/26/2019,18122,P3185,BRAND_S,2,240000
12/29/2019,13521,P0840,BRAND_C,2,310000
11/5/2019,17888,P0821,BRAND_C,12,310000
12/11/2019,17377,P1898,BRAND_J,7,740000
10/15/2019,14859,P2458,BRAND_P,8,604000
12/23/2019,17806,P3516,BRAND_S,29,310000
12/30/2019,17218,P2853,BRAND_R,12,740000
12/18/2019,18283,P2445,BRAND_P,1,205000
12/24/2019,12748,P1884,BRAND_J,10,740000
10/7/2019,16984,P3958,BRAND_W,6,520000
7/31/2019,13418,P0674,BRAND_C,12,159000
12/2/2019,16242,P2760,BRAND_P,6,590000
12/18/2019,14049,P2793,BRAND_P,6,747000
10/20/2019,16931,P0168,BRAND_A,1,1325000
12/22/2019,17769,P2793,BRAND_P,12,747000
11/26/2019,17495,P3309,BRAND_S,12,450000
11/15/2019,16156,P3217,BRAND_S,4,1325000
8/19/2019,14796,P2900,BRAND_R,1,1045000
12/8/2019,16794,P2865,BRAND_R,1,1045000
10/9/2019,15845,P0158,BRAND_A,36,240000
11/25/2019,16633,P2047,BRAND_L,4,1325000
12/17/2019,17338,P3250,BRAND_S,6,310000
9/11/2019,17841,P2086,BRAND_L,1,590000
10/1/2019,12526,P0310,BRAND_B,3,1745000
12/23/2019,17346,P3183,BRAND_S,2,240000
9/2/2019,17870,P3057,BRAND_R,5,3494000
7/14/2019,17001,P0314,BRAND_B,20,159000
11/17/2019,14629,P1805,BRAND_H,1,1500000
9/26/2019,16187,P1891,BRAND_J,20,740000
12/15/2019,17841,P3504,BRAND_S,8,159000
11/4/2019,14096,P2535,BRAND_P,2,1458000
12/8/2019,16726,P0125,BRAND_A,1,205000
11/26/2019,16729,P0201,BRAND_A,7,159000
11/20/2019,17841,P2781,BRAND_P,3,520000
9/10/2019,12569,P3011,BRAND_R,6,747000
12/13/2019,14593,P0106,BRAND_A,1,450000
12/5/2019,13767,P1679,BRAND_H,192,660000
12/20/2019,13589,P1803,BRAND_H,4,1745000
11/24/2019,13566,P0428,BRAND_B,1,1500000
10/29/2019,17957,P0579,BRAND_B,2,884000
11/17/2019,17211,P1803,BRAND_H,3,1745000
12/16/2019,18139,P4125,BRAND_W,25,159000
11/29/2019,18022,P3340,BRAND_S,1,205000
7/15/2019,15825,P1742,BRAND_H,12,590000
11/10/2019,13878,P0677,BRAND_C,6,2200000
11/17/2019,14035,P3510,BRAND_S,4,747000
11/8/2019,12856,P0797,BRAND_C,2,747000
12/12/2019,14191,P4020,BRAND_W,24,450000
7/31/2019,17238,P0066,BRAND_A,1,747000
11/11/2019,13015,P4141,BRAND_W,25,159000
9/19/2019,12748,P0840,BRAND_C,3,310000
8/21/2019,13458,P1906,BRAND_J,10,740000
12/12/2019,15443,P0119,BRAND_A,3,303000
7/31/2019,15053,P0121,BRAND_A,1,590000
11/5/2019,16362,P2763,BRAND_P,1,590000
12/23/2019,16800,P0155,BRAND_A,2,1745000
12/11/2019,16809,P2092,BRAND_L,10,590000
7/14/2019,13089,P3442,BRAND_S,12,590000
8/9/2019,14722,P3019,BRAND_R,2,345000
9/26/2019,14239,P3008,BRAND_R,6,1745000
8/15/2019,13995,P1741,BRAND_H,12,1045000
10/23/2019,12748,P0889,BRAND_C,1,695000
8/1/2019,13291,P3019,BRAND_R,2,345000
12/5/2019,16094,P1778,BRAND_H,4,1325000
9/10/2019,13394,P3079,BRAND_R,10,79000
12/25/2019,15024,P0126,BRAND_A,3,205000
10/22/2019,16713,P3188,BRAND_S,2,159000
8/7/2019,14409,P2949,BRAND_R,25,159000
10/31/2019,17813,P1797,BRAND_H,2,747000
7/4/2019,14606,P2036,BRAND_L,2,450000
11/13/2019,15468,P3621,BRAND_S,4,2095000
7/15/2019,15076,P3354,BRAND_S,24,450000
8/6/2019,17576,P1975,BRAND_L,12,590000
7/31/2019,15738,P2445,BRAND_P,24,205000
11/28/2019,15998,P0232,BRAND_A,6,450000
10/14/2019,16460,P0375,BRAND_B,12,450000
9/26/2019,16722,P4113,BRAND_W,25,159000
8/8/2019,17554,P2889,BRAND_R,1,2987000
12/4/2019,14188,P1910,BRAND_J,20,740000
12/29/2019,16033,P0126,BRAND_A,4,205000
10/23/2019,14298,P0737,BRAND_C,30,264000
7/18/2019,16161,P1914,BRAND_J,10,740000
12/17/2019,17338,P3374,BRAND_S,5,1500000
11/27/2019,15275,P0807,BRAND_C,48,149000
12/13/2019,18034,P3185,BRAND_S,4,240000
10/21/2019,14096,P0164,BRAND_A,4,583000
12/15/2019,18118,P2092,BRAND_L,2,590000
7/18/2019,14854,P3596,BRAND_S,3,1745000
12/2/2019,15719,P0793,BRAND_C,24,79000
8/18/2019,16241,P2772,BRAND_P,1,450000
12/16/2019,16712,P0575,BRAND_B,6,159000
8/2/2019,13955,P3546,BRAND_S,8,590000
9/15/2019,15984,P4033,BRAND_W,1,904000
7/19/2019,17858,P2517,BRAND_P,2,2637000
10/8/2019,15343,P3069,BRAND_R,6,1045000
8/2/2019,17735,P1912,BRAND_J,10,740000
11/11/2019,12475,P0310,BRAND_B,3,1745000
8/19/2019,14194,P1699,BRAND_H,12,450000
11/26/2019,14667,P3945,BRAND_W,3,2900000
12/19/2019,16892,P0765,BRAND_C,1,1465000
9/17/2019,15089,P3025,BRAND_R,10,590000
9/5/2019,17248,P2404,BRAND_P,2,113000
10/11/2019,17652,P1910,BRAND_J,20,740000
7/26/2019,17920,P3507,BRAND_S,2,159000
10/20/2019,14757,P0255,BRAND_A,24,604000
11/6/2019,17293,P0825,BRAND_C,4,450000
7/14/2019,13097,P3256,BRAND_S,1,1745000
11/11/2019,17049,P0332,BRAND_B,2,1325000
8/8/2019,18283,P3291,BRAND_S,2,1465000
10/20/2019,16480,P2702,BRAND_P,1,149000
12/3/2019,17964,P1898,BRAND_J,1,740000
7/25/2019,14803,P0628,BRAND_C,1,1745000
8/21/2019,18226,P1906,BRAND_J,10,740000
11/24/2019,16877,P3184,BRAND_S,10,240000
11/4/2019,16791,P0578,BRAND_B,3,884000
10/30/2019,18237,P2968,BRAND_R,1,4475000
11/20/2019,16345,P3103,BRAND_S,1,3494000
9/11/2019,16633,P4045,BRAND_W,2,3494000
12/31/2019,18283,P2420,BRAND_P,2,149000
10/7/2019,14110,P4025,BRAND_W,4,1500000
8/29/2019,17692,P2807,BRAND_P,12,450000
7/29/2019,13301,P0047,BRAND_A,1,2795000
10/29/2019,16474,P4071,BRAND_W,6,1045000
12/3/2019,17091,P1898,BRAND_J,10,740000
12/26/2019,18122,P4012,BRAND_W,8,1024000
10/16/2019,15399,P2103,BRAND_L,10,590000
11/1/2019,12519,P3082,BRAND_R,6,1045000
7/17/2019,15750,P0568,BRAND_B,25,159000
9/11/2019,17757,P3588,BRAND_S,1,695000
11/7/2019,18130,P0119,BRAND_A,12,303000
12/5/2019,16003,P3045,BRAND_R,12,450000
7/21/2019,15644,P2094,BRAND_L,3,590000
10/11/2019,15382,P1891,BRAND_J,20,740000
7/22/2019,17841,P0296,BRAND_B,2,310000
12/30/2019,15053,P0822,BRAND_C,12,149000
12/20/2019,16779,P2932,BRAND_R,12,904000
10/30/2019,16843,P3330,BRAND_S,4,1395000
8/30/2019,13451,P3275,BRAND_S,3,520000
8/13/2019,13827,P0708,BRAND_C,1,520000
8/11/2019,13340,P2494,BRAND_P,40,904000
10/25/2019,18217,P2584,BRAND_P,12,695000
11/3/2019,14514,P4080,BRAND_W,22,113000
7/22/2019,14583,P3497,BRAND_S,5,86000
12/27/2019,16426,P0071,BRAND_A,1,695000
10/3/2019,13871,P3013,BRAND_R,6,1745000
12/18/2019,16057,P2101,BRAND_L,10,590000
11/3/2019,16685,P0875,BRAND_C,3,590000
12/12/2019,17419,P2964,BRAND_R,4,1500000
12/2/2019,15870,P2443,BRAND_P,1,205000
7/5/2019,12712,P2872,BRAND_R,6,2900000
8/2/2019,15311,P3316,BRAND_S,3,1045000
12/30/2019,14096,P0687,BRAND_C,5,2623000
12/13/2019,13050,P4067,BRAND_W,6,2795000
7/2/2019,13098,P4124,BRAND_W,25,159000
10/7/2019,17139,P4065,BRAND_W,12,310000
7/14/2019,14004,P1899,BRAND_J,10,740000
12/18/2019,14527,P0791,BRAND_C,2,1745000
10/17/2019,15555,P0616,BRAND_B,12,149000
12/19/2019,15034,P4009,BRAND_W,6,1045000
12/12/2019,17797,P4050,BRAND_W,2,695000
11/15/2019,16293,P3946,BRAND_W,6,1745000
11/1/2019,12856,P2441,BRAND_P,2,205000
10/10/2019,13539,P1741,BRAND_H,6,1045000
7/2/2019,15640,P3272,BRAND_S,13,520000
10/11/2019,17370,P0132,BRAND_A,24,205000
10/21/2019,14387,P1683,BRAND_H,2,747000
11/27/2019,16525,P4071,BRAND_W,24,904000
11/27/2019,17999,P1803,BRAND_H,1,1745000
10/13/2019,15547,P2516,BRAND_P,1,2637000
10/14/2019,14961,P3227,BRAND_S,16,303000
12/26/2019,16700,P0255,BRAND_A,16,604000
12/23/2019,13196,P2761,BRAND_P,12,590000
12/3/2019,15763,P0577,BRAND_B,4,1325000
11/28/2019,17389,P0422,BRAND_B,84,1199000
12/17/2019,14251,P3311,BRAND_S,12,740000
9/5/2019,17248,P3004,BRAND_R,1,450000
8/7/2019,18219,P1742,BRAND_H,12,590000
10/18/2019,14546,P4136,BRAND_W,25,159000
10/7/2019,13650,P0931,BRAND_C,4,1395000
10/24/2019,15050,P3046,BRAND_R,6,450000
10/21/2019,17287,P2425,BRAND_P,3,149000
12/2/2019,12472,P2803,BRAND_P,1,6312000
12/1/2019,15427,P0815,BRAND_C,1,113000
12/12/2019,14456,P0763,BRAND_C,1,1465000
9/22/2019,16806,P4071,BRAND_W,4,1045000
8/7/2019,14159,P3546,BRAND_S,8,590000
10/11/2019,15975,P2426,BRAND_P,12,310000
8/9/2019,17266,P1900,BRAND_J,2,740000
7/10/2019,17511,P3295,BRAND_S,48,1325000
12/18/2019,14096,P0674,BRAND_C,5,303000
9/29/2019,12851,P0611,BRAND_B,1,590000
10/28/2019,17321,P3052,BRAND_R,3,450000
12/19/2019,17516,P0797,BRAND_C,4,747000
11/21/2019,18211,P3597,BRAND_S,3,1500000
11/14/2019,13263,P1805,BRAND_H,1,1500000
11/6/2019,13704,P0311,BRAND_B,3,1745000
12/10/2019,12890,P1753,BRAND_H,1,450000
11/14/2019,13263,P2074,BRAND_L,1,2200000
11/1/2019,15615,P3224,BRAND_S,8,303000
11/7/2019,14963,P0068,BRAND_A,3,289000
10/18/2019,16240,P3224,BRAND_S,8,303000
12/15/2019,15919,P2760,BRAND_P,2,590000
10/22/2019,12971,P1708,BRAND_H,24,590000
11/14/2019,14484,P3048,BRAND_R,12,450000
11/3/2019,15821,P2757,BRAND_P,5,159000
11/21/2019,15014,P3195,BRAND_S,1,310000
9/8/2019,16370,P2446,BRAND_P,4,205000
11/27/2019,13854,P2853,BRAND_R,24,639000
12/18/2019,15901,P3497,BRAND_S,1,86000
12/12/2019,15811,P0106,BRAND_A,12,450000
8/1/2019,17007,P0638,BRAND_C,2,2987000
12/12/2019,15506,P2761,BRAND_P,2,590000
10/28/2019,14096,P2063,BRAND_L,3,303000
12/4/2019,15531,P2756,BRAND_P,24,159000
10/6/2019,14487,P0542,BRAND_B,2,450000
11/4/2019,16549,P2555,BRAND_P,1,904000
8/29/2019,15254,P1890,BRAND_J,10,740000
11/12/2019,18118,P3391,BRAND_S,2,1045000
9/30/2019,16843,P2865,BRAND_R,6,1045000
12/23/2019,15721,P2702,BRAND_P,2,149000
9/22/2019,17841,P0607,BRAND_B,1,1745000
12/31/2019,16016,P2092,BRAND_L,2,590000
10/11/2019,15382,P1804,BRAND_H,4,1745000
12/16/2019,16242,P0167,BRAND_A,1,1325000
9/22/2019,16466,P4020,BRAND_W,6,450000
11/6/2019,16085,P1741,BRAND_H,3,1045000
10/6/2019,15159,P2868,BRAND_R,12,904000
12/5/2019,15184,P3946,BRAND_W,1,1745000
8/12/2019,14583,P2704,BRAND_P,6,747000
8/16/2019,17625,P1983,BRAND_L,2,2900000
9/17/2019,17841,P4028,BRAND_W,3,450000
10/1/2019,14360,P3250,BRAND_S,12,310000
12/5/2019,17340,P3310,BRAND_S,24,740000
11/24/2019,13278,P2448,BRAND_P,1,1045000
12/16/2019,16549,P3077,BRAND_R,1,590000
10/27/2019,15952,P1681,BRAND_H,2,747000
10/31/2019,15315,P0807,BRAND_C,48,149000
10/23/2019,14649,P1791,BRAND_H,1,2200000
8/16/2019,17920,P3380,BRAND_S,1,113000
10/30/2019,14730,P0907,BRAND_C,2,904000
10/11/2019,15410,P0362,BRAND_B,8,1325000
12/16/2019,15567,P3289,BRAND_S,12,740000
8/22/2019,15639,P0318,BRAND_B,24,159000
12/17/2019,13268,P4057,BRAND_W,4,2445000
9/30/2019,18196,P4075,BRAND_W,1,1045000
10/13/2019,16033,P2443,BRAND_P,2,205000
8/18/2019,12864,P3120,BRAND_S,12,310000
7/18/2019,17848,P2975,BRAND_R,2,590000
11/12/2019,16940,P0528,BRAND_B,6,747000
11/15/2019,16497,P0235,BRAND_A,8,1325000
12/4/2019,15531,P0972,BRAND_C,12,240000
11/14/2019,17346,P2093,BRAND_L,1,590000
7/10/2019,14222,P3272,BRAND_S,12,520000
8/8/2019,13178,P2093,BRAND_L,10,590000
10/27/2019,15547,P0937,BRAND_C,2,4475000
11/5/2019,14194,P1913,BRAND_J,10,740000
12/4/2019,17690,P2489,BRAND_P,12,1045000
8/22/2019,15939,P3276,BRAND_S,24,520000
12/25/2019,15060,P3128,BRAND_S,1,450000
11/13/2019,18210,P3344,BRAND_S,12,520000
12/23/2019,14096,P4070,BRAND_W,1,8748000
11/20/2019,13644,P3295,BRAND_S,6,1465000
8/25/2019,17841,P2094,BRAND_L,2,590000
12/6/2019,13137,P2446,BRAND_P,4,205000
11/28/2019,17086,P4064,BRAND_W,12,303000
10/7/2019,16211,P3266,BRAND_S,4,1745000
11/11/2019,17377,P2080,BRAND_L,1,2095000
7/12/2019,15356,P0169,BRAND_A,2,1325000
8/9/2019,17841,P2930,BRAND_R,1,450000
10/18/2019,14546,P0764,BRAND_C,1,1465000
9/15/2019,15701,P0468,BRAND_B,1,2987000
7/29/2019,12705,P0736,BRAND_C,10,310000
12/23/2019,14096,P3581,BRAND_S,1,873000
7/12/2019,14491,P2960,BRAND_R,12,590000
11/18/2019,17272,P1680,BRAND_H,12,747000
9/9/2019,13089,P3224,BRAND_S,24,303000
12/15/2019,14704,P2968,BRAND_R,1,4475000
12/9/2019,14684,P1885,BRAND_J,4,590000
11/21/2019,14971,P3415,BRAND_S,1,2200000
12/27/2019,13560,P1803,BRAND_H,1,1745000
9/3/2019,16053,P0128,BRAND_A,120,159000
11/20/2019,15005,P1797,BRAND_H,1,747000
12/12/2019,12847,P1701,BRAND_H,4,149000
12/11/2019,13500,P3951,BRAND_W,4,2095000
8/14/2019,17511,P0268,BRAND_A,48,240000
7/7/2019,16938,P1983,BRAND_L,2,2900000
7/16/2019,15998,P0088,BRAND_A,2,1045000
12/4/2019,15531,P3933,BRAND_W,1,2445000
10/2/2019,13798,P1902,BRAND_J,100,639000
12/30/2019,15358,P0124,BRAND_A,24,240000
10/9/2019,16745,P0735,BRAND_C,100,264000
11/25/2019,13994,P3330,BRAND_S,4,1395000
10/17/2019,16669,P0075,BRAND_A,2,747000
12/10/2019,17086,P4078,BRAND_W,12,590000
11/1/2019,13798,P1674,BRAND_H,48,660000
11/28/2019,16409,P2074,BRAND_L,1,2200000
9/6/2019,16746,P3266,BRAND_S,4,1745000
8/11/2019,16931,P0455,BRAND_B,1,695000
12/23/2019,12906,P2765,BRAND_P,36,450000
12/9/2019,16303,P2087,BRAND_L,10,590000
11/29/2019,16426,P0168,BRAND_A,1,1325000
9/30/2019,15856,P3662,BRAND_S,12,450000
11/7/2019,14251,P2452,BRAND_P,24,590000
11/4/2019,14606,P0036,BRAND_A,2,240000
12/17/2019,17238,P2489,BRAND_P,4,1045000
10/17/2019,16348,P1681,BRAND_H,2,747000
12/6/2019,17348,P3013,BRAND_R,3,1745000
12/11/2019,14554,P0798,BRAND_C,2,747000
8/12/2019,14808,P0313,BRAND_B,4,695000
12/6/2019,15034,P3260,BRAND_S,2,450000
12/18/2019,13742,P3659,BRAND_S,1,1465000
7/28/2019,13148,P0312,BRAND_B,4,695000
12/13/2019,16426,P3335,BRAND_S,1,1045000
12/8/2019,15500,P3047,BRAND_R,12,450000
10/24/2019,16650,P3279,BRAND_S,12,520000
12/16/2019,15676,P0047,BRAND_A,8,2795000
12/15/2019,17243,P1885,BRAND_J,12,590000
12/1/2019,16466,P3132,BRAND_S,1,1745000
8/27/2019,14076,P1868,BRAND_J,1,1500000
11/26/2019,17495,P3462,BRAND_S,12,303000
8/9/2019,14572,P1780,BRAND_H,2,2095000
11/28/2019,15551,P2568,BRAND_P,8,1045000
11/25/2019,15752,P2556,BRAND_P,2,1045000
11/19/2019,15506,P0779,BRAND_C,1,747000
10/15/2019,13448,P2938,BRAND_R,10,450000
12/27/2019,17386,P3267,BRAND_S,12,450000
12/25/2019,17911,P3243,BRAND_S,2,1150000
8/12/2019,17841,P1742,BRAND_H,1,590000
9/6/2019,16678,P3128,BRAND_S,12,450000
10/6/2019,12965,P0709,BRAND_C,4,520000
7/30/2019,12839,P0422,BRAND_B,8,1325000
7/30/2019,12839,P2877,BRAND_R,10,747000
11/19/2019,14482,P4073,BRAND_W,24,113000
12/22/2019,13546,P2403,BRAND_P,12,149000
7/8/2019,15069,P0229,BRAND_A,2,1500000
9/30/2019,16656,P0296,BRAND_B,72,264000
9/16/2019,17083,P2926,BRAND_R,12,310000
11/7/2019,17509,P0623,BRAND_B,10,695000
12/5/2019,14713,P1684,BRAND_H,12,747000
9/18/2019,16340,P3248,BRAND_S,2,4475000
10/6/2019,13884,P3261,BRAND_S,1,520000
9/30/2019,13510,P0683,BRAND_C,12,159000
12/1/2019,12748,P2771,BRAND_P,3,450000
8/4/2019,16014,P3479,BRAND_S,2,520000
12/2/2019,13890,P0232,BRAND_A,12,450000
7/11/2019,13098,P0784,BRAND_C,24,1745000
10/21/2019,16407,P2900,BRAND_R,2,1045000
8/23/2019,17926,P2485,BRAND_P,12,1045000
10/20/2019,16049,P3047,BRAND_R,1,450000
12/30/2019,17511,P2539,BRAND_P,144,79000
10/18/2019,18188,P1946,BRAND_L,4,1325000
10/16/2019,13959,P2904,BRAND_R,2,2987000
8/29/2019,14778,P3517,BRAND_S,12,1745000
10/8/2019,13032,P2101,BRAND_L,3,590000
12/30/2019,16910,P0853,BRAND_C,1,520000
12/10/2019,15955,P2089,BRAND_L,10,590000
12/10/2019,17231,P3020,BRAND_R,1,590000
12/23/2019,13590,P3304,BRAND_S,12,450000
12/3/2019,13437,P2950,BRAND_R,24,450000
11/19/2019,15630,P0073,BRAND_A,4,5245000
12/30/2019,12841,P2489,BRAND_P,3,1045000
8/1/2019,18263,P2558,BRAND_P,36,79000
12/11/2019,16717,P3132,BRAND_S,12,1745000
11/4/2019,14096,P2761,BRAND_P,3,1164000
10/16/2019,12701,P2509,BRAND_P,24,61000
12/11/2019,14554,P0061,BRAND_A,2,3144000
10/13/2019,13247,P3254,BRAND_S,12,520000
11/21/2019,15948,P2489,BRAND_P,6,1045000
12/20/2019,16764,P2950,BRAND_R,5,450000
11/20/2019,17974,P4036,BRAND_W,1,904000
7/18/2019,16161,P3584,BRAND_S,12,450000
11/1/2019,17975,P1797,BRAND_H,12,747000
12/17/2019,16633,P0579,BRAND_B,6,884000
11/19/2019,16549,P2444,BRAND_P,1,205000
7/1/2019,16612,P4059,BRAND_W,2,2795000
10/21/2019,18016,P0171,BRAND_A,2,1325000
12/12/2019,12748,P3004,BRAND_R,1,450000
